cust_id,credit_score,credit_utilisation,outstanding_debt,credit_inquiries_last_6_months,credit_limit
542,608,0.7849429821852499,683.0,0.0,1500.0
543,735,0.5901401809458895,20581.0,3.0,40000.0
544,502,0.655503952440552,543.0,1.0,1000.0
545,764,0.3377689591471885,135112.0,2.0,60000.0
546,309,0.4844594217957606,145.0,1.0,500.0
547,397,0.6138596957219942,244.0,2.0,500.0
548,721,0.4831003825846242,10467.0,3.0,40000.0
549,744,0.8889934864946153,20671.0,2.0,40000.0
550,720,0.8793082803003939,18432.0,0.0,40000.0
551,749,0.5869582282338621,19891.0,1.0,40000.0
552,584,0.4914769795756252,537.0,1.0,1250.0
553,622,0.6692495361947725,837.0,4.0,1500.0
554,778,0.3512272306068253,11939.0,2.0,60000.0
555,673,0.4868547320669883,6370.0,3.0,20000.0
556,434,0.681202321488038,251.0,1.0,500.0
557,477,0.6085472257142048,239.0,4.0,750.0
558,439,0.5909684672693455,219.0,0.0,500.0
559,607,0.727126296122555,837.0,4.0,1500.0
560,382,0.4635622122606482,171.0,0.0,500.0
561,707,0.470293929120225,10141.0,2.0,40000.0
562,507,0.5926313363991295,409.0,4.0,
563,460,0.8274991417690541,321.0,2.0,750.0
564,631,0.3997633039289424,429.0,2.0,1500.0
565,436,0.1052578694525347,40.0,2.0,500.0
566,736,0.2340618276420108,7937.0,4.0,40000.0
567,410,0.7992351960775682,286.0,3.0,500.0
568,339,0.2671704047350721,113.0,2.0,500.0
569,344,,,,
569,344,0.1125994511440651,37.0,0.0,500.0
570,334,0.4062652212270644,102.0,3.0,500.0
571,787,0.7118910175353114,33700.0,4.0,60000.0
572,462,0.831825264036499,376.0,1.0,750.0
573,342,0.4203508391605005,132.0,2.0,500.0
574,324,0.6083146918975546,269.0,1.0,500.0
575,540,0.2557627224607427,159.0,3.0,1000.0
576,500,0.4661954955041342,307.0,4.0,750.0
577,489,0.4346992226567514,237.0,1.0,750.0
578,710,0.8249084436515831,19573.0,3.0,40000.0
579,400,0.7147433724668629,280.0,1.0,500.0
580,390,0.1503728424535285,63.0,0.0,500.0
581,482,0.4005956318595499,202.0,4.0,750.0
582,793,0.8645968030893136,29142.0,2.0,60000.0
583,727,0.500313618864915,13953.0,0.0,40000.0
584,337,0.7501620407888613,213.0,0.0,500.0
585,420,0.8926166468580011,258.0,2.0,500.0
586,748,0.8920654879518742,19831.0,1.0,40000.0
587,400,0.2460651574108882,82.0,4.0,500.0
588,351,0.387621386997406,140.0,0.0,500.0
589,765,0.4815118453348183,22164.0,0.0,60000.0
590,543,0.7468633493406086,637.0,3.0,1000.0
591,535,0.3312799243616572,231.0,1.0,1000.0
592,760,0.5839188129488114,30377.0,0.0,60000.0
593,792,0.1696237256316634,5238.0,4.0,60000.0
594,643,0.3602714796782944,336.0,0.0,1500.0
595,575,0.8763813789192241,910.0,4.0,1250.0
596,448,0.8274223673151692,282.0,4.0,500.0
597,799,0.2530496388207813,11800.0,0.0,60000.0
598,766,0.6385233841504304,31069.0,4.0,60000.0
599,756,0.105706121250892,5330.0,2.0,60000.0
600,738,0.2128135037259063,5921.0,4.0,40000.0
601,768,0.645029156330249,33997.0,0.0,60000.0
602,784,0.6537112314953644,21363.0,1.0,60000.0
603,563,0.5038045487840733,442.0,0.0,1250.0
604,343,0.5183339311538754,133.0,1.0,500.0
605,479,0.2967707036612769,192.0,3.0,750.0
606,734,,,,
606,734,0.1934183893278572,4392.0,1.0,40000.0
607,489,0.1576911679899465,69.0,2.0,750.0
608,724,0.7882900685534224,16699.0,3.0,40000.0
609,478,0.6102345505270448,403.0,4.0,750.0
610,799,0.8921793119725638,37822.0,0.0,60000.0
611,762,0.1953902422664963,8613.0,2.0,60000.0
612,558,0.3460336581562975,227.0,0.0,1250.0
613,470,0.3290446125436052,176.0,0.0,750.0
614,560,0.4564986065411403,432.0,0.0,1250.0
615,776,0.2789070649378172,14937.0,0.0,
616,518,0.8342076585183368,603.0,3.0,1000.0
617,550,0.469703792800657,359.0,0.0,1000.0
618,506,0.3649761472442056,302.0,4.0,1000.0
619,515,0.4985374494458842,315.0,2.0,1000.0
620,506,0.2785254537356788,184.0,3.0,1000.0
621,611,0.7873480314361692,598.0,3.0,1500.0
622,611,0.4229677196140488,345.0,4.0,1500.0
623,720,0.7666922764133272,17044.0,3.0,40000.0
624,321,0.332068000743015,128.0,2.0,500.0
625,619,0.3546581282918731,353.0,1.0,1500.0
626,646,0.4900921853927624,448.0,1.0,1500.0
627,627,0.5784362658012555,494.0,2.0,1500.0
628,702,0.2249414386076008,6678.0,1.0,40000.0
629,533,0.1591545867746117,87.0,2.0,1000.0
630,619,0.5987458534565332,716.0,1.0,1500.0
631,450,0.8712586749459331,288.0,0.0,500.0
632,584,0.4973545769091066,375.0,3.0,1250.0
633,735,0.7393531620928692,16176.0,1.0,40000.0
634,522,0.4270463254055291,320.0,2.0,1000.0
635,634,0.1370216757393316,153.0,2.0,1500.0
636,726,0.2791149735799235,9145.0,0.0,40000.0
637,420,0.3239840205097601,140063.0,4.0,500.0
638,791,0.8092629500994225,32058.0,2.0,60000.0
639,630,0.7513056972482707,949.0,0.0,1500.0
640,664,0.2253606790629999,3004.0,0.0,20000.0
641,459,0.4038664734464804,190.0,4.0,750.0
642,769,0.8121581369537674,26669.0,3.0,60000.0
643,721,0.3852207509954036,13213.0,4.0,40000.0
644,325,0.2431507704327011,86.0,1.0,500.0
645,734,0.8768327108297798,19568.0,3.0,40000.0
646,310,0.6942133121124143,233.0,1.0,500.0
647,498,0.6580867362081056,128818.0,3.0,750.0
648,405,0.2315986575652329,63.0,0.0,
649,306,0.3695087856571983,131.0,0.0,500.0
650,718,0.2331406018745551,7154.0,4.0,40000.0
651,504,0.2602177856994475,200.0,3.0,1000.0
652,411,0.2756443663931196,110.0,0.0,500.0
653,753,0.2026315675558453,10188.0,3.0,60000.0
654,610,0.1492486484596565,114.0,1.0,1500.0
655,469,0.7426299249147124,455.0,1.0,750.0
656,785,0.3871224901754865,14866.0,1.0,
657,605,0.2906456761366721,341.0,3.0,1500.0
658,419,0.6629591187625206,190.0,4.0,500.0
659,448,0.3162518018835307,95.0,3.0,500.0
660,685,0.3925774764956091,4828.0,3.0,20000.0
661,536,0.5555158333459211,470.0,0.0,1000.0
662,442,,,,
662,442,0.8560393493182457,266.0,2.0,500.0
663,478,0.1547538481673123,84.0,0.0,
664,553,0.3888494417302578,299.0,1.0,1250.0
665,388,0.11747069337644,43.0,3.0,500.0
666,552,0.6543033216463363,563.0,3.0,1250.0
667,609,0.3027099258733863,283.0,2.0,1500.0
668,764,0.553728107709791,20375.0,2.0,60000.0
669,788,0.3125788725249407,11737.0,4.0,60000.0
670,781,0.2410523243521674,11649.0,3.0,60000.0
671,534,0.52585197088889,424.0,2.0,1000.0
672,764,0.8666215441027734,29648.0,1.0,60000.0
673,535,0.6733121702685485,560.0,4.0,1000.0
674,774,0.8876161427071236,45409.0,3.0,60000.0
675,610,0.6636096968681463,715.0,4.0,1500.0
676,319,0.3244818279110815,102.0,0.0,500.0
677,300,0.785508958726502,341.0,1.0,
678,422,0.7153489352157546,264.0,3.0,500.0
679,352,0.1130355269685797,51.0,0.0,500.0
680,390,0.4275282780928408,152.0,0.0,500.0
681,377,0.3408430848860939,139.0,2.0,500.0
682,713,0.6448175655252572,20388.0,3.0,40000.0
683,566,0.4329607907532261,315.0,3.0,1250.0
684,713,0.3019921202140622,10538.0,2.0,40000.0
685,796,0.6625135948907416,24558.0,0.0,60000.0
686,571,0.7248062575136656,698.0,0.0,1250.0
687,736,0.7383818637884823,17882.0,3.0,
688,490,0.2909734328998272,116.0,1.0,750.0
689,373,0.1208013724236752,52.0,4.0,500.0
690,325,0.6863539932691272,213.0,2.0,500.0
691,788,0.477363626816683,15562.0,2.0,60000.0
692,769,0.2252477360104862,11578.0,2.0,60000.0
693,583,0.378168051705869,274.0,0.0,1250.0
694,378,0.1664780458219948,43.0,3.0,500.0
695,669,0.50678576120886,5071.0,3.0,20000.0
696,331,0.7696689821224323,204.0,4.0,500.0
697,541,0.4375761153568736,237.0,2.0,1000.0
698,618,0.6974408664227701,602.0,1.0,1500.0
699,775,0.3851000898738389,190717.0,2.0,60000.0
700,755,0.8443982692483071,27545.0,0.0,60000.0
701,613,0.2104854497614332,176.0,3.0,1500.0
702,769,0.8879190522391779,37308.0,4.0,
703,732,0.3602065434179646,9444.0,1.0,40000.0
704,591,0.8647061858256988,968.0,2.0,1250.0
705,533,0.2893530307379611,189.0,2.0,1000.0
706,429,0.2331696891399788,100.0,4.0,500.0
707,330,0.2577876691180354,98.0,1.0,500.0
708,769,0.7816616444495936,35430.0,1.0,60000.0
709,342,0.4669363389797013,132.0,3.0,500.0
710,735,0.3842333413839542,11366.0,0.0,40000.0
711,675,0.3713852180807316,4687.0,4.0,20000.0
712,760,0.2930148170415596,12366.0,2.0,60000.0
713,408,0.7992360200421791,276.0,1.0,500.0
714,721,0.4863178184188049,16899.0,3.0,40000.0
715,781,0.4079949731561203,14816.0,2.0,60000.0
716,774,0.21002167935189,8002.0,3.0,60000.0
717,602,0.1691309850196905,147.0,2.0,1500.0
718,481,0.1271467953073252,68.0,0.0,750.0
719,613,0.5625433018011691,494.0,0.0,1500.0
720,530,0.3209507032656664,266.0,1.0,1000.0
721,650,0.2822968005709753,346.0,4.0,1500.0
722,636,0.843923921760457,916.0,3.0,1500.0
723,645,0.8312061544582144,906.0,4.0,1500.0
724,465,0.6581731939214751,140008.0,3.0,750.0
725,579,0.5331950335134404,355.0,0.0,1250.0
726,737,0.1360478192096241,205404.0,4.0,
727,757,0.5647518709276036,28452.0,2.0,60000.0
728,708,0.5050887588244548,14914.0,4.0,40000.0
729,789,0.161840804842531,5497.0,4.0,60000.0
730,450,0.3465479322360052,87.0,3.0,500.0
731,626,0.7622445464384134,209901.0,2.0,1500.0
732,704,0.2562533232460742,5333.0,4.0,40000.0
733,361,0.6992921975948055,188.0,4.0,500.0
734,619,0.7857868054254062,704.0,2.0,1500.0
735,406,0.8978742393383656,313.0,4.0,500.0
736,483,0.6933493437252973,385.0,0.0,750.0
737,490,0.4120410191804216,192.0,2.0,750.0
738,522,0.1195223988644798,76.0,3.0,1000.0
739,641,0.367755107374366,341.0,0.0,1500.0
740,451,0.3126563357271303,161.0,4.0,750.0
741,583,0.8486836400233305,562.0,4.0,1250.0
742,716,0.4378955547304015,8910.0,1.0,40000.0
743,773,0.175080638292947,8034.0,1.0,60000.0
744,436,0.6605337709800223,284.0,2.0,500.0
745,799,0.7808799185929287,33767.0,2.0,60000.0
746,324,0.262522341223724,84.0,4.0,500.0
747,657,0.4921578324445137,5928.0,1.0,20000.0
748,643,0.3055872589644521,370.0,2.0,1500.0
749,541,0.8644741841631477,612.0,3.0,1000.0
750,778,0.7364900831787232,32638.0,2.0,60000.0
751,554,0.86285678690235,868.0,0.0,1250.0
752,649,0.2031075167349536,217.0,2.0,1500.0
753,736,0.191533917275959,5566.0,1.0,40000.0
754,559,0.7715038267259976,715.0,2.0,1250.0
755,545,0.8480275808944827,483.0,3.0,1000.0
756,798,0.1482762589275258,5576.0,2.0,60000.0
757,760,0.382914587807306,18483.0,3.0,60000.0
758,783,0.8012010613758902,28920.0,3.0,
759,463,0.1588536790775371,67.0,1.0,750.0
760,425,0.6448597907678801,229.0,0.0,500.0
761,410,0.7964650849256688,287.0,4.0,500.0
762,788,0.8535778911031348,40709.0,3.0,60000.0
763,522,0.7600931197118775,450.0,4.0,1000.0
764,370,0.8152992755295893,212.0,3.0,500.0
765,362,0.6794688723872273,296.0,4.0,500.0
766,748,0.2424712497182231,5563.0,3.0,40000.0
767,473,0.6117495985928508,195004.0,1.0,750.0
768,609,0.7857058498786353,984.0,1.0,1500.0
769,563,0.8655921901458954,898.0,3.0,
770,539,0.8609134924493208,725.0,2.0,1000.0
771,786,0.1037609261408381,5410.0,4.0,60000.0
772,419,0.5997323578151889,246.0,4.0,500.0
773,438,0.232878558818512,64.0,1.0,500.0
774,779,0.3184516534886989,16957.0,4.0,60000.0
775,371,0.2863057067780424,89.0,3.0,500.0
776,753,0.8256636977103233,26847.0,3.0,60000.0
777,781,0.506913166063374,18320.0,0.0,60000.0
778,510,0.2840963772154097,209.0,0.0,1000.0
779,769,0.5792391182809354,23409.0,1.0,60000.0
780,787,0.681977928110231,24711.0,1.0,
781,702,0.7631253237525232,16270.0,4.0,40000.0
782,620,0.893444220799794,897.0,0.0,1500.0
783,451,0.2230610025912301,145.0,4.0,750.0
784,616,0.1724685837165654,170.0,4.0,1500.0
785,599,0.5419167191807315,395.0,3.0,1250.0
786,443,0.4578966173419497,134.0,1.0,500.0
787,446,0.1448832973311312,62.0,2.0,500.0
788,723,0.3538669091720557,7450.0,0.0,40000.0
789,480,0.4782566594995074,302.0,0.0,750.0
790,770,0.3396715322068545,13965.0,1.0,60000.0
791,617,0.739043852838522,768.0,3.0,1500.0
792,574,0.3887966172474142,372.0,0.0,1250.0
793,727,0.7114673626086659,18462.0,4.0,40000.0
794,382,0.376694217943059,114.0,0.0,500.0
795,727,0.5277627788612761,18756.0,2.0,40000.0
796,604,0.5204201854479482,665.0,4.0,1500.0
797,606,0.6763116111755173,560.0,0.0,1500.0
798,725,0.7661997999083192,23055.0,2.0,40000.0
799,508,0.255638345308092,168.0,2.0,
800,482,0.7018552749147088,401.0,2.0,750.0
801,405,0.2279628869814237,92.0,3.0,500.0
802,504,0.6159414609438898,470.0,2.0,1000.0
803,616,0.2612711369549877,226.0,2.0,1500.0
804,473,0.7324662702367646,479.0,1.0,750.0
805,766,0.8807224641295561,39260.0,2.0,60000.0
806,617,0.4213082937310656,416.0,1.0,
807,742,0.4348365689009013,13743.0,2.0,40000.0
808,620,0.473504832853531,600.0,0.0,1500.0
809,519,0.6961778766945603,608.0,1.0,1000.0
810,729,0.1196988716575394,2813.0,2.0,40000.0
811,422,0.6409516916844051,236.0,4.0,500.0
812,795,0.46976976038972,16454.0,2.0,60000.0
813,610,0.1282196580148461,164.0,4.0,1500.0
814,314,0.3834222884195072,128.0,3.0,500.0
815,756,0.300530029051882,11878.0,1.0,60000.0
816,693,0.8334318233583752,9307.0,3.0,20000.0
817,760,0.537561540855313,26301.0,1.0,60000.0
818,447,0.5725320774396989,239.0,2.0,500.0
819,643,0.7405027700275186,862.0,0.0,1500.0
820,795,0.3671463891041497,18694.0,4.0,60000.0
821,426,0.5784250929650508,177.0,3.0,
822,799,0.849200459398024,34103.0,3.0,60000.0
823,729,0.2401168819295632,7494.0,1.0,40000.0
824,593,0.5671486799892957,403.0,3.0,1250.0
825,783,0.2226333065807219,11951.0,2.0,60000.0
826,727,0.435739626566391,14577.0,3.0,40000.0
827,716,0.3319406752906917,6753.0,1.0,40000.0
828,563,0.8092904068079511,863.0,2.0,1250.0
829,336,0.8213060853407965,213.0,0.0,500.0
830,668,0.3671631425085683,5075.0,2.0,20000.0
831,743,0.7610728745660627,18294.0,0.0,40000.0
832,416,0.5305812481472142,202.0,4.0,500.0
833,378,0.8087076252191036,244.0,0.0,500.0
834,774,0.380429804385121,13502.0,2.0,60000.0
835,588,0.1188920631879898,127.0,0.0,1250.0
836,687,0.5057971001839733,5585.0,0.0,20000.0
837,720,0.622021312336994,13943.0,2.0,40000.0
838,630,0.1468093966665836,154.0,1.0,1500.0
839,326,0.7539127058656434,281.0,2.0,500.0
840,585,0.6058782951519148,636.0,2.0,1250.0
841,420,0.4157947431710782,137.0,0.0,500.0
842,490,0.5553094698431743,249.0,1.0,
843,644,0.8960581781182698,1002.0,0.0,1500.0
844,348,0.2924719180143162,97.0,0.0,500.0
845,641,0.2910414469214762,386.0,4.0,1500.0
846,716,0.1630934149813405,5191.0,0.0,40000.0
847,400,0.2489149735840664,79.0,3.0,500.0
848,788,0.8178660958860484,28776.0,2.0,60000.0
849,499,0.7508890554532994,373.0,1.0,750.0
850,787,0.2935199478034176,11195.0,3.0,
851,372,0.3497812067381044,98.0,3.0,500.0
852,745,0.3868282364144744,8157.0,2.0,40000.0
853,497,0.8732688004518424,416.0,3.0,
854,799,0.4081742130980733,13117.0,2.0,60000.0
855,772,0.4153440267008459,14875.0,3.0,60000.0
856,547,0.5961511006484091,481.0,3.0,1000.0
857,761,0.2204827649644728,7075.0,4.0,60000.0
858,797,0.7262482049619022,25807.0,4.0,60000.0
859,770,0.2620477873212177,8252.0,0.0,60000.0
860,590,0.4738405346559301,487.0,2.0,1250.0
861,578,0.1689790437190196,159.0,2.0,1250.0
862,661,0.5538073031645879,9898.0,2.0,20000.0
863,792,0.3995550665510033,208406.0,3.0,60000.0
864,566,0.8537194522814389,673.0,0.0,1250.0
865,789,0.7573198080244589,24319.0,2.0,60000.0
866,529,0.1888515466750893,162.0,4.0,1000.0
867,773,0.1989272825247735,8240.0,0.0,60000.0
868,347,0.8724056804202042,248.0,1.0,500.0
869,779,0.8480311078774342,29733.0,0.0,60000.0
870,355,0.2156605857989429,93.0,4.0,500.0
871,537,0.5245052432005,373.0,1.0,1000.0
872,431,0.4485624657287337,163.0,0.0,500.0
873,305,0.2934320558885803,118.0,4.0,500.0
874,535,0.3124223852218378,188.0,3.0,1000.0
875,768,0.1460767832251022,5460.0,0.0,60000.0
876,722,0.7686007731414951,18593.0,4.0,40000.0
877,482,0.7435639392223917,344.0,2.0,750.0
878,766,0.8852325169800527,40647.0,3.0,60000.0
879,387,0.3992014177573194,148.0,2.0,500.0
880,784,0.2101340577567901,10363.0,3.0,60000.0
881,743,0.3729938749468535,10907.0,4.0,40000.0
882,796,0.50737732515711,15356.0,0.0,60000.0
883,591,0.4966970274941951,501.0,0.0,1250.0
884,598,0.7220504987708286,602.0,4.0,1250.0
885,767,0.5213458131686702,27282.0,4.0,60000.0
886,628,0.3691581306663463,474.0,0.0,1500.0
887,489,0.2543887907488507,151.0,0.0,750.0
888,750,0.2437793298296181,5496.0,1.0,40000.0
889,576,0.4616318786063444,302.0,4.0,1250.0
890,727,0.1248204915666261,3000.0,2.0,40000.0
891,781,0.4664826397624002,16611.0,2.0,60000.0
892,744,0.6296539624740316,14794.0,0.0,40000.0
893,783,0.4163643410783509,18584.0,2.0,60000.0
894,680,0.8167640524185485,10301.0,2.0,20000.0
895,739,0.291783595340666,7430.0,1.0,40000.0
896,354,0.7698019760442157,221.0,0.0,500.0
897,775,0.5635575891362657,29416.0,1.0,60000.0
898,733,0.4000853086875752,13809.0,4.0,40000.0
899,775,0.4872898082740775,21548.0,0.0,
900,374,0.6103039506932033,255.0,0.0,500.0
901,621,0.2274157231269537,301.0,2.0,1500.0
902,759,0.6566314615508013,29202.0,0.0,60000.0
903,479,0.56387626321602,238.0,1.0,750.0
904,742,0.6631047579820526,19788.0,3.0,40000.0
905,503,0.6975593421445863,549.0,0.0,1000.0
906,475,0.3838057764843405,194.0,2.0,750.0
907,738,0.1146457895258048,3026.0,4.0,40000.0
908,379,0.3672825968135859,159.0,3.0,500.0
909,479,0.48755489573176,320.0,3.0,
910,341,0.2808752387073363,77.0,3.0,500.0
911,695,0.8678395553989127,12842.0,1.0,20000.0
912,499,0.6040185683142756,279.0,1.0,750.0
913,747,0.2121746188812614,4371.0,4.0,40000.0
914,307,0.7424861893890237,216.0,3.0,500.0
915,506,0.6948107198008479,540.0,4.0,1000.0
916,649,0.2723169967227916,276.0,2.0,1500.0
917,365,0.3484872930991546,91.0,2.0,500.0
918,547,0.4038411966824783,255.0,3.0,1000.0
919,506,0.655158046702467,570.0,1.0,1000.0
920,764,0.4561227165954605,14609.0,0.0,60000.0
921,434,0.3846428760066733,149.0,0.0,500.0
922,724,0.3853653796628701,13141.0,2.0,40000.0
923,661,0.1622484555264129,2825.0,3.0,20000.0
924,600,0.5096487415803707,551.0,0.0,1250.0
925,731,0.6467792035675333,12978.0,1.0,40000.0
926,311,0.690999125966996,178.0,4.0,500.0
927,406,0.6023104585770738,179.0,1.0,500.0
928,311,0.8322441346396979,316.0,2.0,
929,740,0.235955912999329,6731.0,4.0,40000.0
930,711,0.1221894650076754,3580.0,4.0,40000.0
931,528,0.2202163164231489,128.0,3.0,1000.0
932,750,0.8010950220955326,18961.0,1.0,40000.0
933,522,0.8438978422073625,716.0,0.0,1000.0
934,433,0.5076405246604974,151.0,4.0,500.0
935,631,0.4718838117796669,388.0,4.0,1500.0
936,402,0.3066383024917346,87.0,3.0,500.0
937,706,0.6172109675550267,13462.0,1.0,40000.0
938,353,0.802459185002041,315.0,3.0,500.0
939,380,0.843221692166606,214.0,0.0,500.0
940,716,0.6147518868422747,21459.0,3.0,40000.0
941,460,0.8560623578536237,442.0,1.0,750.0
942,591,0.6292464099375252,685.0,2.0,1250.0
943,491,0.4078060979567047,210.0,4.0,750.0
944,515,0.3631150723152174,278.0,1.0,1000.0
945,526,0.2727344700845536,227.0,1.0,
946,786,0.4472594059195202,16693.0,2.0,60000.0
947,785,0.6305696713158755,31107.0,1.0,60000.0
948,573,0.8117445013965294,782.0,3.0,1250.0
949,776,0.3009945223394169,15623.0,4.0,60000.0
950,414,0.5418036445299856,146.0,1.0,500.0
951,513,0.175914389825284,131.0,3.0,
952,409,0.1785454788039234,63.0,2.0,500.0
953,736,0.6834226750825632,21176.0,0.0,40000.0
954,783,0.8674214780495538,46451.0,0.0,
955,699,0.2070993201801241,2172.0,1.0,20000.0
956,518,0.5512618828801532,452.0,0.0,1000.0
957,580,0.7498256819965523,487.0,0.0,1250.0
958,554,0.1623927519138683,164.0,3.0,1250.0
959,628,0.3906706671073764,419.0,4.0,1500.0
960,353,0.5504152381366484,190.0,4.0,500.0
961,322,0.2550530186114106,77.0,0.0,500.0
962,763,0.3632854830791711,12911.0,3.0,60000.0
963,465,0.6977811104561711,442.0,1.0,750.0
964,526,0.2947504836320601,182.0,1.0,1000.0
965,759,0.1327695163786107,5744.0,3.0,60000.0
966,720,0.2037417877052346,6159.0,4.0,40000.0
967,739,0.8454735970723565,23929.0,4.0,40000.0
968,794,0.2269713172968316,9222.0,2.0,60000.0
969,784,0.6493244906994684,27295.0,3.0,60000.0
970,756,0.1719017588292611,6711.0,0.0,60000.0
971,340,0.6348543548925747,208.0,4.0,500.0
972,631,0.7825420950721663,641.0,1.0,1500.0
973,463,0.8939411512025125,363.0,2.0,750.0
974,515,0.1469263114463722,91.0,3.0,1000.0
975,587,0.4579047130657588,345.0,2.0,1250.0
976,588,0.5685771399163496,446.0,1.0,1250.0
977,662,0.7000435508477171,10600.0,3.0,20000.0
978,371,0.4353065138452838,183.0,2.0,500.0
979,332,0.1508146164817785,65.0,1.0,500.0
980,794,0.1841021985396132,9892.0,1.0,60000.0
981,327,0.37720227073931,108.0,3.0,500.0
982,602,0.6302046687114946,741.0,0.0,1500.0
983,459,0.2081572920669801,107.0,4.0,750.0
984,485,0.6334099130312772,330.0,1.0,750.0
985,770,0.6280877310216764,33405.0,2.0,60000.0
986,425,0.1784703954973465,56.0,4.0,500.0
987,511,0.6742912564862065,442.0,3.0,1000.0
988,739,0.4358907082693803,9283.0,4.0,40000.0
989,497,0.7626462729108495,295.0,4.0,750.0
990,772,0.2599582248927017,11937.0,2.0,60000.0
991,709,0.7184843532063699,15473.0,4.0,40000.0
992,555,0.8017812875213425,545.0,3.0,1250.0
993,782,0.4771704209823076,20305.0,2.0,60000.0
994,602,0.6059312774975443,796.0,3.0,1500.0
995,360,0.5943447088099294,242.0,0.0,500.0
996,564,0.7029634867902346,688.0,2.0,1250.0
997,774,0.46546155258386,17139.0,0.0,60000.0
998,529,0.5858558039520287,386.0,3.0,1000.0
999,725,0.2496704714032788,6973.0,2.0,40000.0
1000,775,0.696049833560208,33956.0,1.0,60000.0
